Bedroom,Landsize,YearBuilt,RegionName
3,558,1970,Southern Metropolitan
4,585,1960,Southern Metropolitan
4,584,1950,Southern Metropolitan
4,339,2017,Southern Metropolitan
4,593,1950,Southern Metropolitan
3,613,1950,Southern Metropolitan
3,947,1978,Eastern Victoria
3,886,1960,Eastern Victoria
3,862,1960,Eastern Victoria
3,853,1980,Eastern Victoria
3,872,1970,Eastern Victoria
4,1250,1975,Eastern Victoria
3,513,1996,Eastern Victoria
3,399,1980,Eastern Victoria
3,2405,1980,South-Eastern Metropolitan
4,2878,1980,South-Eastern Metropolitan
3,787,1980,South-Eastern Metropolitan
3,540,1980,South-Eastern Metropolitan
3,622,1980,South-Eastern Metropolitan
3,530,1980,South-Eastern Metropolitan
4,530,1980,South-Eastern Metropolitan
4,807,1980,South-Eastern Metropolitan
3,591,1980,South-Eastern Metropolitan
4,914,1980,South-Eastern Metropolitan
4,702,1980,South-Eastern Metropolitan
4,530,1980,South-Eastern Metropolitan
3,915,1970,Eastern Victoria
4,964,1980,Eastern Victoria
2,173,1970,Eastern Metropolitan
3,297,2001,Eastern Metropolitan
4,708,1960,Eastern Metropolitan
3,750,1970,Eastern Metropolitan
4,720,1960,Eastern Metropolitan
3,807,1970,Eastern Metropolitan
3,402,1960,Eastern Metropolitan
3,807,1970,Eastern Metropolitan
3,1028,1965,Eastern Metropolitan
3,717,1960,Eastern Metropolitan
5,729,2016,Eastern Metropolitan
3,743,1960,Eastern Metropolitan
3,720,1960,Eastern Metropolitan
3,660,1960,Eastern Metropolitan
3,344,2000,Eastern Metropolitan
5,667,2015,Eastern Metropolitan
4,800,1970,Eastern Metropolitan
3,470,1960,Eastern Metropolitan
6,554,1999,Eastern Metropolitan
3,236,2006,Eastern Metropolitan
4,731,1970,Eastern Metropolitan
4,695,1970,Eastern Metropolitan
3,718,1955,Eastern Metropolitan
4,692,1970,Eastern Metropolitan
3,676,1965,Eastern Metropolitan
4,762,1960,Eastern Metropolitan
5,695,2016,Eastern Metropolitan
3,843,1950,Eastern Metropolitan
5,716,1967,Eastern Metropolitan
4,800,1970,Eastern Metropolitan
3,728,1951,Eastern Metropolitan
4,728,1960,Eastern Metropolitan
4,327,2011,Eastern Metropolitan
4,688,1965,Eastern Metropolitan
5,805,1994,Eastern Metropolitan
4,702,2008,Eastern Metropolitan
4,730,1950,Eastern Metropolitan
3,728,1951,Eastern Metropolitan
3,724,1960,Eastern Metropolitan
4,673,2015,Eastern Metropolitan
4,536,1980,South-Eastern Metropolitan
4,641,1980,South-Eastern Metropolitan
3,697,1980,South-Eastern Metropolitan
4,675,1980,South-Eastern Metropolitan
5,725,1980,South-Eastern Metropolitan
3,627,1980,South-Eastern Metropolitan
4,704,1980,South-Eastern Metropolitan
4,732,1980,South-Eastern Metropolitan
4,678,1980,South-Eastern Metropolitan
3,528,1981,South-Eastern Metropolitan
5,667,1981,South-Eastern Metropolitan
4,652,1981,South-Eastern Metropolitan
4,667,1982,South-Eastern Metropolitan
3,576,1983,South-Eastern Metropolitan
3,721,1984,South-Eastern Metropolitan
4,536,1985,South-Eastern Metropolitan
3,581,1985,South-Eastern Metropolitan
2,1318,2008,Southern Metropolitan
3,277,1975,Southern Metropolitan
3,595,1957,Southern Metropolitan
2,275,1975,Southern Metropolitan
4,990,2003,Southern Metropolitan
3,302,2000,Southern Metropolitan
1,242,2005,Southern Metropolitan
2,274,1925,Southern Metropolitan
3,506,1950,Southern Metropolitan
2,186,1980,Southern Metropolitan
3,345,1940,Southern Metropolitan
2,161,1980,Southern Metropolitan
5,683,1960,Southern Metropolitan
2,293,2004,Southern Metropolitan
4,660,1920,Southern Metropolitan
2,697,1970,Southern Metropolitan
3,834,1954,Southern Metropolitan
2,5289,2013,Southern Metropolitan
3,553,1960,Southern Metropolitan
3,618,1960,Southern Metropolitan
4,557,1955,Southern Metropolitan
4,286,1990,Southern Metropolitan
4,650,1935,Southern Metropolitan
3,557,1950,Southern Metropolitan
2,77,1970,Southern Metropolitan
2,308,2008,Southern Metropolitan
2,1113,2010,Southern Metropolitan
4,589,1920,Southern Metropolitan
3,238,1998,Southern Metropolitan
3,627,1930,Southern Metropolitan
4,718,1920,Southern Metropolitan
4,632,1915,Southern Metropolitan
3,137,1994,Southern Metropolitan
2,402,1970,Southern Metropolitan
3,586,1945,Southern Metropolitan
3,733,1950,Southern Metropolitan
3,487,1930,Southern Metropolitan
3,552,1990,Southern Metropolitan
3,840,1950,Southern Metropolitan
3,287,2017,Southern Metropolitan
4,600,1985,South-Eastern Metropolitan
3,535,1985,South-Eastern Metropolitan
4,565,1985,South-Eastern Metropolitan
2,213,2006,Western Metropolitan
3,619,1915,Western Metropolitan
3,322,1930,Western Metropolitan
2,229,2000,Western Metropolitan
3,557,1950,Western Metropolitan
4,757,1960,Western Metropolitan
3,2522,2006,Western Metropolitan
2,281,1950,Western Metropolitan
4,425,2015,Western Metropolitan
3,348,1900,Western Metropolitan
4,487,2017,Western Metropolitan
4,329,1955,Western Metropolitan
3,296,1910,Western Metropolitan
3,379,1930,Western Metropolitan
3,767,1960,Western Metropolitan
5,774,1950,Western Metropolitan
1,343,1920,Western Metropolitan
2,571,1920,Western Metropolitan
4,753,2006,Western Metropolitan
3,453,1950,Western Metropolitan
4,458,1930,Western Metropolitan
4,278,2009,Western Metropolitan
6,663,1920,Western Metropolitan
3,360,2013,Western Metropolitan
2,178,2009,Western Metropolitan
4,233,2011,Western Metropolitan
3,546,1920,Western Metropolitan
3,344,1920,Western Metropolitan
4,757,1886,Western Metropolitan
1,129,1900,Western Metropolitan
2,255,1930,Western Metropolitan
2,281,1957,Western Metropolitan
3,299,2004,Western Metropolitan
3,753,2005,Western Metropolitan
2,297,1900,Western Metropolitan
3,311,1920,Western Metropolitan
2,402,1920,Western Metropolitan
3,221,1900,Western Metropolitan
2,470,1930,Western Metropolitan
3,284,1890,Western Metropolitan
3,316,1960,Western Metropolitan
3,390,1970,Western Metropolitan
3,224,2015,Western Metropolitan
4,539,2000,Western Metropolitan
2,315,1930,Western Metropolitan
3,194,2010,Western Metropolitan
3,283,2011,Western Metropolitan
3,357,1900,Western Metropolitan
2,168,1900,Western Metropolitan
2,244,1940,Western Metropolitan
4,540,1970,Western Metropolitan
4,837,1930,Western Metropolitan
4,580,1890,Western Metropolitan
3,452,1950,Western Metropolitan
4,480,1940,Western Metropolitan
3,333,2010,Western Metropolitan
5,760,1935,Western Metropolitan
3,575,2017,Western Metropolitan
3,396,1900,Western Metropolitan
2,120,2011,Western Metropolitan
3,449,1940,Western Metropolitan
3,200,2005,Western Metropolitan
3,358,2017,Western Metropolitan
2,163,1990,Western Metropolitan
4,510,2016,Western Metropolitan
4,409,1910,Western Metropolitan
4,622,2005,Western Metropolitan
3,343,1980,Western Metropolitan
4,325,1983,Western Metropolitan
2,343,1980,Western Metropolitan
2,379,1950,Western Metropolitan
3,496,1940,Western Metropolitan
3,330,2017,Western Metropolitan
5,374,1930,Western Metropolitan
3,364,1910,Western Metropolitan
2,226,1890,Western Metropolitan
3,372,1915,Western Metropolitan
3,282,1900,Western Metropolitan
4,290,2009,Western Metropolitan
3,277,2010,Western Metropolitan
4,336,1920,Western Metropolitan
2,152,2012,Western Metropolitan
4,418,1940,Western Metropolitan
3,505,1930,Western Metropolitan
2,301,1920,Western Metropolitan
4,605,1980,Western Metropolitan
4,470,1950,Western Metropolitan
5,479,2015,Western Metropolitan
2,173,2009,Western Metropolitan
3,528,1950,Western Metropolitan
3,313,2011,Western Metropolitan
3,643,1950,Western Metropolitan
2,217,2006,Western Metropolitan
3,198,2008,Western Metropolitan
3,643,1950,Western Metropolitan
3,656,1950,Western Metropolitan
3,303,2013,Western Metropolitan
4,650,2005,Western Metropolitan
3,539,1976,Western Metropolitan
3,374,1990,Western Metropolitan
4,747,1985,Western Metropolitan
3,229,2012,Western Metropolitan
2,268,1950,Western Metropolitan
3,317,1950,Western Metropolitan
4,650,1960,Western Metropolitan
3,716,1950,Western Metropolitan
3,297,1955,Western Metropolitan
3,202,2015,Western Metropolitan
3,1218,2012,Western Metropolitan
2,167,2013,Western Metropolitan
1,710,2015,Western Metropolitan
4,650,1955,Western Metropolitan
3,646,1950,Western Metropolitan
4,558,1970,Western Metropolitan
4,650,1975,Western Metropolitan
4,270,2008,Western Metropolitan
3,324,2016,Western Metropolitan
3,317,2012,Western Metropolitan
3,345,1950,Western Metropolitan
2,650,2016,Western Metropolitan
4,634,2017,Western Metropolitan
3,654,1955,Western Metropolitan
2,352,1950,Western Metropolitan
2,650,2016,Western Metropolitan
4,325,1967,Western Metropolitan
4,711,2013,Western Metropolitan
3,534,1950,Western Metropolitan
3,621,1950,Western Metropolitan
2,650,1950,Western Metropolitan
4,344,2009,Western Metropolitan
4,314,2017,Western Metropolitan
5,533,1985,South-Eastern Metropolitan
4,650,1985,South-Eastern Metropolitan
4,725,1985,South-Eastern Metropolitan
4,664,1985,South-Eastern Metropolitan
2,55,2011,Northern Metropolitan
3,118,1890,Northern Metropolitan
2,111,1880,Northern Metropolitan
4,310,1880,Northern Metropolitan
2,232,1930,Northern Metropolitan
2,584,2008,Northern Metropolitan
1,1045,2011,Northern Metropolitan
2,109,1900,Northern Metropolitan
2,161,1960,Northern Metropolitan
2,1004,1971,Northern Metropolitan
1,649,1970,Northern Metropolitan
3,61,1920,Northern Metropolitan
3,97,2011,Northern Metropolitan
3,67,2005,Northern Metropolitan
2,2300,1975,Northern Metropolitan
2,88,2010,Northern Metropolitan
2,215,2000,Northern Metropolitan
3,230,1900,Northern Metropolitan
3,198,1968,Northern Metropolitan
2,114,1910,Northern Metropolitan
2,129,1880,Northern Metropolitan
3,214,2004,Northern Metropolitan
5,4221,1980,Eastern Metropolitan
3,522,1910,Northern Metropolitan
2,190,1985,Northern Metropolitan
2,354,1920,Northern Metropolitan
2,174,1995,Northern Metropolitan
3,307,1910,Northern Metropolitan
2,55,2013,Northern Metropolitan
4,415,1900,Northern Metropolitan
2,225,1910,Northern Metropolitan
4,490,1920,Northern Metropolitan
2,229,1910,Northern Metropolitan
2,243,1890,Northern Metropolitan
2,403,1920,Northern Metropolitan
3,274,2006,Northern Metropolitan
3,465,1890,Northern Metropolitan
4,489,1910,Northern Metropolitan
5,344,1939,Northern Metropolitan
3,247,1890,Northern Metropolitan
4,484,1925,Northern Metropolitan
6,772,1992,Northern Metropolitan
2,453,1920,Northern Metropolitan
2,301,1925,Northern Metropolitan
5,450,1930,Northern Metropolitan
3,608,2012,Northern Metropolitan
2,150,1995,Northern Metropolitan
4,382,1970,Northern Metropolitan
4,1390,1912,Northern Metropolitan
3,327,1900,Northern Metropolitan
4,727,1900,Northern Metropolitan
5,573,1890,Northern Metropolitan
2,306,1910,Northern Metropolitan
3,489,1900,Northern Metropolitan
3,582,1932,Northern Metropolitan
2,297,1910,Northern Metropolitan
4,187,1970,Northern Metropolitan
4,824,1920,Northern Metropolitan
2,376,1920,Northern Metropolitan
2,245,1890,Northern Metropolitan
3,215,1920,Northern Metropolitan
3,286,2007,Northern Metropolitan
4,464,1910,Northern Metropolitan
3,259,1910,Northern Metropolitan
2,347,1935,Northern Metropolitan
2,136,2000,Northern Metropolitan
3,328,1920,Northern Metropolitan
3,150,2000,Northern Metropolitan
2,178,1900,Northern Metropolitan
4,569,1910,Northern Metropolitan
2,129,1975,Northern Metropolitan
3,440,1930,Northern Metropolitan
3,472,1924,Northern Metropolitan
4,608,1870,Northern Metropolitan
3,158,1910,Northern Metropolitan
3,178,2000,Northern Metropolitan
5,692,1920,Northern Metropolitan
2,607,1945,Northern Metropolitan
2,191,1920,Northern Metropolitan
2,229,1900,Northern Metropolitan
3,55,2013,Northern Metropolitan
3,445,1920,Northern Metropolitan
3,184,2006,Northern Metropolitan
3,304,1910,Northern Metropolitan
3,165,1997,Northern Metropolitan
3,338,1920,Northern Metropolitan
4,440,1992,Northern Metropolitan
3,267,1920,Northern Metropolitan
2,120,1975,Northern Metropolitan
3,899,1960,Northern Metropolitan
2,120,1975,Northern Metropolitan
3,191,1915,Northern Metropolitan
2,228,2004,Northern Metropolitan
2,181,1925,Northern Metropolitan
3,534,1960,Northern Metropolitan
2,1106,2009,Northern Metropolitan
5,406,1900,Northern Metropolitan
4,728,1900,Northern Metropolitan
3,326,1905,Northern Metropolitan
2,234,1900,Northern Metropolitan
3,352,1900,Northern Metropolitan
3,375,1999,Northern Metropolitan
3,271,1910,Northern Metropolitan
3,258,1920,Northern Metropolitan
3,449,1940,Northern Metropolitan
3,771,1950,Northern Metropolitan
3,196,1910,Northern Metropolitan
3,390,1920,Northern Metropolitan
3,771,1950,Northern Metropolitan
4,318,1920,Northern Metropolitan
2,173,1910,Northern Metropolitan
3,272,1950,Northern Metropolitan
4,442,1920,Northern Metropolitan
3,227,1920,Northern Metropolitan
3,184,1910,Northern Metropolitan
2,320,1920,Northern Metropolitan
4,344,1900,Northern Metropolitan
4,264,1996,Northern Metropolitan
3,193,1880,Northern Metropolitan
3,634,1886,Northern Metropolitan
3,137,1900,Northern Metropolitan
4,375,2017,Northern Metropolitan
4,580,2007,Northern Metropolitan
3,452,1980,Northern Metropolitan
3,268,1930,Northern Metropolitan
4,446,1927,Northern Metropolitan
3,308,1910,Northern Metropolitan
3,502,1920,Northern Metropolitan
2,302,1925,Northern Metropolitan
3,150,1900,Northern Metropolitan
3,282,1925,Northern Metropolitan
2,302,1925,Northern Metropolitan
2,205,2007,Northern Metropolitan
2,199,1900,Northern Metropolitan
4,581,1910,Northern Metropolitan
3,276,1910,Northern Metropolitan
2,303,1920,Northern Metropolitan
4,486,1940,Northern Metropolitan
3,626,1925,Northern Metropolitan
2,130,1900,Northern Metropolitan
3,222,1900,Northern Metropolitan
3,423,1930,Northern Metropolitan
3,390,1970,Southern Metropolitan
4,727,1970,Southern Metropolitan
3,730,1970,Southern Metropolitan
3,239,2014,Eastern Metropolitan
5,766,1970,Eastern Metropolitan
4,697,1970,Eastern Metropolitan
4,596,1975,Eastern Metropolitan
3,738,1954,Eastern Metropolitan
2,149,1970,Eastern Metropolitan
3,598,1960,Eastern Metropolitan
4,289,2011,Eastern Metropolitan
3,266,2001,Eastern Metropolitan
3,757,1953,Eastern Metropolitan
2,903,1985,Eastern Metropolitan
3,586,1960,Eastern Metropolitan
3,426,1970,Eastern Metropolitan
3,662,1980,Eastern Metropolitan
3,588,1965,Eastern Metropolitan
3,226,2012,Eastern Metropolitan
3,423,1950,Eastern Metropolitan
4,616,1950,Northern Metropolitan
2,138,2009,Northern Metropolitan
4,704,1960,Northern Metropolitan
3,198,2009,Northern Metropolitan
3,790,1940,Northern Metropolitan
5,568,1995,Northern Metropolitan
2,189,1995,Northern Metropolitan
3,763,1960,Northern Metropolitan
4,694,1974,Northern Metropolitan
3,553,1960,Northern Metropolitan
3,382,1960,Northern Metropolitan
2,161,2012,Northern Metropolitan
3,815,1997,Northern Metropolitan
2,118,2010,Northern Metropolitan
3,715,1960,Northern Metropolitan
4,780,1965,Northern Metropolitan
5,783,1950,Northern Metropolitan
4,696,1955,Northern Metropolitan
3,272,2012,Northern Metropolitan
2,161,2013,Northern Metropolitan
3,690,1950,Northern Metropolitan
3,220,1990,Northern Metropolitan
3,341,2003,Northern Metropolitan
2,161,2015,Northern Metropolitan
4,697,1960,Northern Metropolitan
3,722,1960,Northern Metropolitan
4,553,2001,Northern Metropolitan
2,208,2010,Northern Metropolitan
4,553,2001,Northern Metropolitan
2,132,2014,Northern Metropolitan
2,182,2015,Northern Metropolitan
4,866,1960,Northern Metropolitan
4,656,1960,Northern Metropolitan
4,550,1950,Northern Metropolitan
3,327,1960,Northern Metropolitan
3,570,1960,Northern Metropolitan
5,792,1925,Northern Metropolitan
2,607,1950,Southern Metropolitan
5,695,2015,Southern Metropolitan
2,211,1975,Southern Metropolitan
3,279,1930,Southern Metropolitan
4,604,1965,Southern Metropolitan
3,119,1970,Southern Metropolitan
2,691,1950,Southern Metropolitan
3,340,1930,Southern Metropolitan
3,544,1970,Southern Metropolitan
3,670,1925,Southern Metropolitan
3,528,1930,Southern Metropolitan
3,602,1950,Southern Metropolitan
3,543,1940,Southern Metropolitan
2,553,1938,Southern Metropolitan
3,548,1975,Southern Metropolitan
4,537,1920,Southern Metropolitan
4,691,1950,Southern Metropolitan
4,598,1900,Southern Metropolitan
3,160,1970,Southern Metropolitan
5,707,1955,Southern Metropolitan
2,567,1940,Southern Metropolitan
5,546,1935,Southern Metropolitan
3,655,1960,Southern Metropolitan
4,592,1950,Southern Metropolitan
4,588,1970,Southern Metropolitan
2,419,1920,Southern Metropolitan
4,1060,1940,Southern Metropolitan
4,581,1950,Southern Metropolitan
3,692,1940,Southern Metropolitan
5,667,2017,Southern Metropolitan
3,562,1940,Southern Metropolitan
4,578,1927,Southern Metropolitan
4,550,1920,Southern Metropolitan
3,543,1950,Southern Metropolitan
4,508,1950,Southern Metropolitan
4,541,1920,Southern Metropolitan
4,344,1997,Southern Metropolitan
2,703,1960,Southern Metropolitan
3,211,2004,Southern Metropolitan
3,200,2013,Southern Metropolitan
3,700,1960,Southern Metropolitan
3,295,2006,Southern Metropolitan
2,622,1970,Southern Metropolitan
3,534,1950,Southern Metropolitan
3,563,1986,South-Eastern Metropolitan
3,656,1986,South-Eastern Metropolitan
5,733,1986,South-Eastern Metropolitan
4,855,1986,South-Eastern Metropolitan
3,646,1987,South-Eastern Metropolitan
3,556,1987,South-Eastern Metropolitan
5,558,1987,South-Eastern Metropolitan
3,779,1988,South-Eastern Metropolitan
4,654,1989,South-Eastern Metropolitan
3,331,1989,South-Eastern Metropolitan
4,529,1990,South-Eastern Metropolitan
5,570,1990,South-Eastern Metropolitan
4,579,1990,South-Eastern Metropolitan
2,135,1990,South-Eastern Metropolitan
3,651,1990,South-Eastern Metropolitan
2,101,1990,South-Eastern Metropolitan
4,727,1990,South-Eastern Metropolitan
5,790,1990,South-Eastern Metropolitan
4,670,1991,South-Eastern Metropolitan
3,509,1993,South-Eastern Metropolitan
3,474,1993,South-Eastern Metropolitan
4,539,1993,South-Eastern Metropolitan
4,505,1994,South-Eastern Metropolitan
4,635,1995,South-Eastern Metropolitan
3,559,1995,South-Eastern Metropolitan
4,364,1995,South-Eastern Metropolitan
3,277,1995,South-Eastern Metropolitan
4,314,1995,South-Eastern Metropolitan
4,541,1995,South-Eastern Metropolitan
4,748,1996,South-Eastern Metropolitan
4,846,1996,South-Eastern Metropolitan
6,800,1997,South-Eastern Metropolitan
4,480,2015,Eastern Victoria
4,430,2013,Eastern Victoria
4,862,1970,Southern Metropolitan
